Station,StationName,municipio,nommunicipio,estado,cuenca,nomcuenca,Clicom,Longitud,Latitud,Altitud,YLA,XLO,ccl2latitud,ccl2longitud,X2020.01.01,X2020.01.02,X2020.01.03,X2020.01.04,X2020.01.05,X2020.01.06,X2020.01.07,X2020.01.08,X2020.01.09,X2020.01.10,X2020.01.11,X2020.01.12,X2020.01.13,X2020.01.14,X2020.01.15,X2020.01.16,X2020.01.17,X2020.01.18,X2020.01.19,X2020.01.20,X2020.01.21,X2020.01.22,X2020.01.23,X2020.01.24,X2020.01.25,X2020.01.26,X2020.01.27,X2020.01.28,X2020.01.29,X2020.01.30,X2020.01.31,X2020.02.01,X2020.02.02,X2020.02.03,X2020.02.04,X2020.02.05,X2020.02.06,X2020.02.07,X2020.02.08,X2020.02.09,X2020.02.10,X2020.02.11,X2020.02.12,X2020.02.13,X2020.02.14,X2020.02.15,X2020.02.16,X2020.02.17,X2020.02.18,X2020.02.19,X2020.02.20,X2020.02.21,X2020.02.22,X2020.02.23,X2020.02.24,X2020.02.25,X2020.02.26,X2020.02.27,X2020.02.28,X2020.02.29,X2020.03.01,X2020.03.02,X2020.03.03,X2020.03.04,X2020.03.05,X2020.03.06,X2020.03.07,X2020.03.08,X2020.03.09,X2020.03.10,X2020.03.11,X2020.03.12,X2020.03.13,X2020.03.14,X2020.03.15,X2020.03.16,X2020.03.17,X2020.03.18,X2020.03.19,X2020.03.20,X2020.03.21,X2020.03.22,X2020.03.23,X2020.03.24,X2020.03.25,X2020.03.26,X2020.03.27,X2020.03.28,X2020.03.29,X2020.03.30,X2020.03.31,X2020.04.01,X2020.04.02,X2020.04.03,X2020.04.04,X2020.04.05,X2020.04.06,X2020.04.07,X2020.04.08,X2020.04.09,X2020.04.10,X2020.04.11,X2020.04.12,X2020.04.13,X2020.04.14,X2020.04.15,X2020.04.16,X2020.04.17,X2020.04.18,X2020.04.19,X2020.04.20,X2020.04.21,X2020.04.22,X2020.04.23,X2020.04.24,X2020.04.25,X2020.04.26,X2020.04.27,X2020.04.28,X2020.04.29,X2020.04.30,X2020.05.01,X2020.05.02,X2020.05.03,X2020.05.04,X2020.05.05,X2020.05.06,X2020.05.07,X2020.05.08,X2020.05.09,X2020.05.10,X2020.05.11,X2020.05.12,X2020.05.13,X2020.05.14,X2020.05.15,X2020.05.16,X2020.05.17,X2020.05.18,X2020.05.19,X2020.05.20,X2020.05.21,X2020.05.22,X2020.05.23,X2020.05.24,X2020.05.25,X2020.05.26,X2020.05.27,X2020.05.28,X2020.05.29,X2020.05.30,X2020.05.31,X2020.06.01,X2020.06.02,X2020.06.03,X2020.06.04,X2020.06.05,X2020.06.06,X2020.06.07,X2020.06.08,X2020.06.09,X2020.06.10,X2020.06.11,X2020.06.12,X2020.06.13,X2020.06.14,X2020.06.15,X2020.06.16,X2020.06.17,X2020.06.18,X2020.06.19,X2020.06.20,X2020.06.21,X2020.06.22,X2020.06.23,X2020.06.24,X2020.06.25,X2020.06.26,X2020.06.27,X2020.06.28,X2020.06.29,X2020.06.30,X2020.07.01,X2020.07.02,X2020.07.03,X2020.07.04,X2020.07.05,X2020.07.06,X2020.07.07,X2020.07.08,X2020.07.09,X2020.07.10,X2020.07.11,X2020.07.12,X2020.07.13,X2020.07.14,X2020.07.15,X2020.07.16,X2020.07.17,X2020.07.18,X2020.07.19,X2020.07.20,X2020.07.21,X2020.07.22,X2020.07.23,X2020.07.24,X2020.07.25,X2020.07.26,X2020.07.27,X2020.07.28,X2020.07.29,X2020.07.30,X2020.07.31,X2020.08.01,X2020.08.02,X2020.08.03,X2020.08.04,X2020.08.05,X2020.08.06,X2020.08.07,X2020.08.08,X2020.08.09,X2020.08.10,X2020.08.11,X2020.08.12,X2020.08.13,X2020.08.14,X2020.08.15,X2020.08.16,X2020.08.17,X2020.08.18,X2020.08.19,X2020.08.20,X2020.08.21,X2020.08.22,X2020.08.23,X2020.08.24,X2020.08.25,X2020.08.26,X2020.08.27,X2020.08.28,X2020.08.29,X2020.08.30,X2020.08.31,X2020.09.01,X2020.09.02,X2020.09.03,X2020.09.04,X2020.09.05,X2020.09.06,X2020.09.07,X2020.09.08,X2020.09.09,X2020.09.10,X2020.09.11,X2020.09.12,X2020.09.13,X2020.09.14,X2020.09.15,X2020.09.16,X2020.09.17,X2020.09.18,X2020.09.19,X2020.09.20,X2020.09.21,X2020.09.22,X2020.09.23,X2020.09.24,X2020.09.25,X2020.09.26,X2020.09.27,X2020.09.28,X2020.09.29,X2020.09.30,X2020.10.01,X2020.10.02,X2020.10.03,X2020.10.04,X2020.10.05,X2020.10.06,X2020.10.07,X2020.10.08,X2020.10.09,X2020.10.10,X2020.10.11,X2020.10.12,X2020.10.13,X2020.10.14,X2020.10.15,X2020.10.16,X2020.10.17,X2020.10.18,X2020.10.19,X2020.10.20,X2020.10.21,X2020.10.22,X2020.10.23,X2020.10.24,X2020.10.25,X2020.10.26,X2020.10.27,X2020.10.28,X2020.10.29,X2020.10.30,X2020.10.31,X2020.11.01,X2020.11.02,X2020.11.03,X2020.11.04,X2020.11.05,X2020.11.06,X2020.11.07,X2020.11.08,X2020.11.09,X2020.11.10,X2020.11.11,X2020.11.12,X2020.11.13,X2020.11.14,X2020.11.15,X2020.11.16,X2020.11.17,X2020.11.18,X2020.11.19,X2020.11.20,X2020.11.21,X2020.11.22,X2020.11.23,X2020.11.24,X2020.11.25,X2020.11.26,X2020.11.27,X2020.11.28,X2020.11.29,X2020.11.30,X2020.12.01,X2020.12.02,X2020.12.03,X2020.12.04,X2020.12.05,X2020.12.06,X2020.12.07,X2020.12.08,X2020.12.09,X2020.12.10,X2020.12.11,X2020.12.12,X2020.12.13,X2020.12.14,X2020.12.15,X2020.12.16,X2020.12.17,X2020.12.18,X2020.12.19,X2020.12.20,X2020.12.21,X2020.12.22,X2020.12.23,X2020.12.24,X2020.12.25,X2020.12.26,X2020.12.27,X2020.12.28,X2020.12.29,X2020.12.30,X2020.12.31,X2021.01.01
PTEAUTOPISTA,Puente de La Autopista*,VC053,Cuitláhuac,VER,C285BA,Cotaxtla,.,964216,184919,341,18.82,-96.7,768872,3056870.2,0.7,0.6,2,2.2,1,1.3,2.1,3.6,4.9,1.3,2.6,2.3,0.3,0.9,0.1,1.1,13,3.1,4.1,0.2,4,1.1,0.4,0.5,7.4,0.8,1.2,2.1,1.8,0.2,1.3,1.7,9.7,1.1,1.4,2.1,0.6,0.2,0.3,1.5,0.4,0.8,0.1,1.1,3.8,2.3,1.9,0,1.2,2,0.2,0.7,0.6,0.3,0.1,1.1,2.5,4,0.8,1,1.2,1.1,0.4,1.5,2,2.6,3.5,1.6,2.3,0.7,0,0,0.7,0.1,1.5,2.6,0.3,2,1.7,1.8,1,1.2,0.8,1.7,2.6,0,0,0.7,0.5,0,0.5,0,0.4,0,0,0,0.2,0.5,0.4,0.1,0.3,0.2,0.1,0.2,0,0.5,1.2,0.4,0.4,0.1,0.3,0,0,0,0,0.1,6.1,0.3,0.4,0.7,0.2,0.1,1.6,1.2,0,0.5,0.5,15,0,0,40.5,15.7,4.8,0.7,0,0.9,2,0.2,1.6,0.1,0,0,7.9,2.5,0.2,0.4,0.8,0.3,1.1,107.7,1.4,0.9,0.5,6.3,0.8,2.3,0.6,66.4,28.7,0.6,0.4,1.3,68.8,20.8,1.3,0.7,1.4,0.9,1.4,2,0.5,0.4,2.3,2.8,0.7,32.7,27.8,79.2,1.8,3.6,1.9,0,0.1,0.6,1.4,28.3,0.9,0.9,13.4,0.9,0.4,0,7.5,2.1,1.6,1.2,0.2,1.6,16.6,0.4,0.6,1.4,0.6,0.9,0,0,0.9,0.7,1,37.2,1.1,0.1,5.1,0.5,0.4,0.8,0.4,0.5,0,13.7,39.9,5.4,1.1,0.8,27.9,4.8,0.6,1.9,2,0.4,1.8,0.4,0.4,1,1.3,2.7,23.3,4.7,1.8,34.1,0,11.9,0.1,0.4,0.5,0.4,0.3,27,18.2,34.5,4.2,0.3,-99.9,-99.9,8.5,0.9,0.4,0,2.9,15.3,0,49.5,20.5,0,0.1,0.3,0,0,0,0.4,0,-99.9,0.4,0.4,0,0.2,0.8,0,0,0,0,0,0,1,0.2,0,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
TLAXCALALTON,Tlaxcalantongo*,PB197,Xicotepec,PUE,C272C,Cazones,.,975234,201855,637,20.32,-97.88,929554.3,2928960.9,0.2,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0.2,0,27.1,0,8.9,9.7,10,0.5,0,1.5,0.2,0,0,0,0,7.4,0,7.2,4.7,0,0,0,0.1,4,0,0,0,0,0,10.9,1.6,0,0,0.3,0,0.1,0,29.7,5.2,0,0,0,9.2,8.6,0,1,0.3,0,0,0,10.1,0.9,0,0.5,2.1,5.7,5.3,0,0,0.4,3,2.8,0,0,0,0,9.4,21.2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2.1,26.5,0.1,0,0,0,0.5,0,0,0,12.8,7.1,0.1,0,0,0,0.2,0,0,11.4,0,17.7,1.4,0,0,9.6,0,0,0,0,0,0.2,10.5,5.1,0,27.3,1.4,2.1,0,0,0,0,0.4,8.1,0,0,0,0.9,0,5.6,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
LAGUNASGT,"Laguna, Hgo. SGT*",HD002,Acaxochitlán,HGO,C273B,Tecolutla,,980744,200810,2185,20.14,-98.13,909070,2903207.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
TRRVC,Terrerillos,VC058,Chicontepec,VER,C2626A,Bajo Pánuco,30180,980821,210213,106,21.04,-98.14,1008321.4,2899463.7,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,63.4,25.6,13.8,0.6,0,0.6,3.4,0,0,0,0.2,0.4,0,2.6,0.6,0,0,0,0.4,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,8.4,0.4,0,0,0,20.6,3.2,0,0,1.8,0,0,0,0,0,0,0,1.2,0,0.4,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0.8,0.2,0,0,0,0.4,0,0,0,12.6,3,0.2,0,0,0,0,0,0,0,0,67.2,0,0,0,56.6,0,0,0,0,0,0,0.4,0,12.6,0.2,0,0,0,0,0,0,50.6,3.4,0,0,0,0.8,0,0,0,0,0,0,0.2,2.2,0.2,0.2,0.2,2.2,0,0,0,0,0,0,0,0.4,1.2,0.4,0.2,0.2,0,0,0,0,0,0,0,0,11.8,12.8,0,0,-99.9,-99.9,0,-99.9,0.6,0,-99.9,4.4,0,0,0,0,0,0,21.8,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,17.2,6,12.8,2.2,0.8,0.8,0.4,0,0,-99.9,0,0,0,0,0,-99.9,-99.9,0,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
PSNVC,Platón Sánchez,VC129,Platón Sánchez,VER,C2626A,Bajo Pánuco,30130,982007,211737,80,21.29,-98.34,1036065.6,2878454.7,1.4,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,1.4,0,95.2,41.2,20.6,0.2,0,0,5.2,0,0,0,0,0,0,2.8,0.8,0,0,0,0,0,0,0,0,0,0,1.8,0.4,0,0,0,0,0,0,10.8,0.8,0,0,0,8.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.6,0,0,0,0.6,0,0,0,8.4,4.6,0,0,0,0,0,0,0,0,0,88.4,0,0,0,33.4,0,0,0,0,0,0,1,0,14.4,0.2,0.2,0,0,0,0,0,25.6,1.2,0.2,0,0,32.6,0,0,0,0,2,63.5,36.2,5.2,0,0,0,0.8,0,0,0,0,0,0,0,42,41,35,0,0,0,0,0,0,0,0,0,0,13.8,1.4,3,0.2,-99.9,-99.9,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,1,0,0.2,0,0,0,0,0,0,0,6.6,0,6.5,0.2,4.4,0.01,0,0,0,0,0,12,43,36.2,0,1.2,0.4,0,0.4,0.2,6,0,0,0,0,0,0,0,1.4,12,0,0,0,0,0,0,0,0,0,8,39.4,6.8,5.2,0,26.4,8.8,-99.9,0,8.6,0,18.2,0,30.2,0,0,0,0,0,0,0,0,0,0,94.4,4.2,0,0,0,-99.9,0,0,0,0,0,0,0,0,8.8,0,0,0,58.4,-99.9,0,0,0,0,-99.9,-99.9,-99.9,0,0,0,4.6,0,0,-99.9,0,-99.9,0,0,0,0,0,0,0,0,-99.9,-99.9,0,0,0,-99.9,28,14.4,0,0.4,2.6,0.4,-99.9,-99.9,-99.9,-99.9,0,0,0.5,-99.9,-99.9,0,0,0,0,0,-99.9,0,-99.9,-99.9,-99.9,-99.9,0.8,0,-99.9,0,1.5,0,0,0,-99.9,-99.9,-99.9,0,-99.9,0,0,0,0,0,3.8
PTNVC,Potrero Nuevo,VC021,Atoyac,VER,C285BA,Cotaxtla,,964743,185317,-99.9,18.89,-96.8,775819.1,3047057.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,6,3,4,9,3,3,0,0,10,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.9,4,0,0,0,0,6,21,0,34,40,3,0.01,0,0,0,0,7.5,0,0,0,2,2.5,0,0,0,0,0,0,23,3,33,48,0,3,0,336,17,0,0,0,53,4,4,0,33,0,0,0,13,0,0,0,0,22,55,48,0,5,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,20,0,0,9,0,-99.9,0,0,2,0,7,29,-99.9,4,22,18,8,2,0,-99.9,0,0,0,-99.9,25.5,0.01,-99.9,32,5,0.01,62,0,4,-99.9,0,0,0,0,13.5,23,40,20,0,21,42,66,0,6,3,25,170,4,62,40,7,0,0,5,0,0.01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,18,3,0,0,5,0.01,0,0,0,4,0,0,0,2,2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,4,0,1,2,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1.5,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TMPVC,Tempoal,VC161,Tempoal,VER,C2626A,Bajo Pánuco,30176,982300,213102,38,21.52,-98.38,1060571.5,2872871.8,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,17.8,45.8,11.6,0,0,0,4.4,0,0,0,0,0,0,3.6,1,0,0,0,0,0.2,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,7.6,0.6,0,0,0,3.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.8,3.2,1.6,0,0,0,0,0,0,0,0,10,6.3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,0,15.4,0,0,0,0,85,4.4,30,8,0,3.2,0,0,0,0,0.2,0,0,0,0.4,40.2,41,7.4,0,0,0,0,0,0,0,0,0,0,13.2,1.6,1.8,0,-99.9,-99.9,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0.6,9.6,0.2,12.8,15.3,5.8,0.01,0,0,0,0,0,14.8,22,0,0,0,0.2,14,0,0.2,0,5.18,0,0,0,0,0,0,1,24.2,0.4,0,0,0,0,0,0,0,0,0.2,12.4,70.4,2.6,0,1,0.8,-99.9,1.6,6.6,6.8,3,0,38,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.9,0,0,0,0,0,0,0,0,5.8,0,0,0,0,-99.9,0.2,0,0.8,0.4,-99.9,-99.9,-99.9,0.2,0,0,3.2,0.2,0,-99.9,0,-99.9,0,0.2,0.4,0.2,0,0,0,0,-99.9,-99.9,0,0,5,-99.9,15.2,10.4,0,0,0.8,3,-99.9,-99.9,-99.9,-99.9,0,0,0.5,-99.9,-99.9,0,0,0,0,0,-99.9,0,-99.9,-99.9,-99.9,-99.9,0,0,-99.9,0,0,0,0,0,-99.9,-99.9,-99.9,-99.9,-99.9,0,0,0,0,0,-99.9
HGOVC,El Higo,VC205,El Higo,VER,C2626A,Bajo Pánuco,30049,982638,214638,50,21.78,-98.44,1089052.6,2865919.7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.2,81.8,13.8,0,0,0,7.2,-99.9,0,0,0,0,0,2.8,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,3.8,4,0,0,0,0,0,0,0,0,12.8,0,0,0,26.8,1.8,0,0,0,0,0,0,16.2,18.6,0.2,0,0,0,0,0,0,5,0,0,0,0.4,121.4,49.8,0,0,0,0,0,29.6,80.8,-99.9,0,0,0,0,6.2,0.2,0,0,0,0,0.4,94.6,20.2,0,0,0,0,0,0,0,0,0,0,15.6,4.6,0.2,1.8,-99.9,-99.9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0.6,38.8,11.2,0.4,0,0,0,0,0,0,9.2,48.2,26.4,0,3.8,23.2,22.2,0,0,8,0.2,0.2,0,0,0,0,1.4,23.2,63.6,0,-99.9,0.2,0,0,0,0,0,0,2.4,34.2,1.8,7.2,5.8,1.2,4.6,-99.9,4.8,3.6,3.6,3.2,3.2,3.2,4,-99.9,3.2,1.6,0,0,0,0,1.6,0,0.8,1.4,1.2,1,0,-99.9,1.2,0,0,0,0,0,0,0,0,0,0,0.2,24.4,-99.9,0.2,0,0.2,0,-99.9,-99.9,-99.9,0,0,0,0,0,0,-99.9,0,-99.9,0,0,0,0,0,0,0,0,-99.9,-99.9,-99.9,0,16,-99.9,18.8,9.6,0.2,6,1.6,0.4,-99.9,-99.9,-99.9,-99.9,0,0,1.6,-99.9,-99.9,0,0,0,0,0,-99.9,0,-99.9,-99.9,-99.9,-99.9,0,0,-99.9,0,0,0,0,0,-99.9,-99.9,-99.9,0,-99.9,0,0,0,0,0,0
